MPRN,Meter Serial Number,Read Value,Read Type,Read Date and End Time
10020162832,34994509,0.238000,Active Import Interval (kW),06-02-2023 13:00
10020162832,34994509,0.178000,Active Import Interval (kW),06-02-2023 12:30
10020162832,34994509,0.064000,Active Import Interval (kW),06-02-2023 12:00
10020162832,34994509,0.140000,Active Import Interval (kW),06-02-2023 11:30
10020162832,34994509,0.197000,Active Import Interval (kW),06-02-2023 11:00
10020162832,34994509,0.241000,Active Import Interval (kW),06-02-2023 10:30
10020162832,34994509,0.196000,Active Import Interval (kW),06-02-2023 10:00
10020162832,34994509,0.227000,Active Import Interval (kW),06-02-2023 09:30
10020162832,34994509,0.215000,Active Import Interval (kW),06-02-2023 09:00
10020162832,34994509,0.222000,Active Import Interval (kW),06-02-2023 08:30
10020162832,34994509,0.127000,Active Import Interval (kW),06-02-2023 08:00
10020162832,34994509,0.101000,Active Import Interval (kW),06-02-2023 07:30
10020162832,34994509,0.117000,Active Import Interval (kW),06-02-2023 07:00
10020162832,34994509,0.268000,Active Import Interval (kW),06-02-2023 06:30
10020162832,34994509,0.263000,Active Import Interval (kW),06-02-2023 06:00
10020162832,34994509,0.241000,Active Import Interval (kW),06-02-2023 05:30
10020162832,34994509,0.220000,Active Import Interval (kW),06-02-2023 05:00
10020162832,34994509,0.215000,Active Import Interval (kW),06-02-2023 04:30
10020162832,34994509,0.245000,Active Import Interval (kW),06-02-2023 04:00
10020162832,34994509,0.221000,Active Import Interval (kW),06-02-2023 03:30
10020162832,34994509,0.227000,Active Import Interval (kW),06-02-2023 03:00
10020162832,34994509,0.233000,Active Import Interval (kW),06-02-2023 02:30
10020162832,34994509,0.226000,Active Import Interval (kW),06-02-2023 02:00
10020162832,34994509,0.248000,Active Import Interval (kW),06-02-2023 01:30
10020162832,34994509,0.253000,Active Import Interval (kW),06-02-2023 01:00
10020162832,34994509,0.053000,Active Import Interval (kW),06-02-2023 00:30
10020162832,34994509,0.078000,Active Import Interval (kW),06-02-2023 00:00
10020162832,34994509,0.051000,Active Import Interval (kW),05-02-2023 23:30
10020162832,34994509,0.075000,Active Import Interval (kW),05-02-2023 23:00
10020162832,34994509,0.061000,Active Import Interval (kW),05-02-2023 22:30
10020162832,34994509,0.091000,Active Import Interval (kW),05-02-2023 22:00
10020162832,34994509,0.147000,Active Import Interval (kW),05-02-2023 21:30
10020162832,34994509,0.080000,Active Import Interval (kW),05-02-2023 21:00
10020162832,34994509,0.067000,Active Import Interval (kW),05-02-2023 20:30
10020162832,34994509,0.073000,Active Import Interval (kW),05-02-2023 20:00
10020162832,34994509,0.056000,Active Import Interval (kW),05-02-2023 19:30
10020162832,34994509,0.059000,Active Import Interval (kW),05-02-2023 19:00
10020162832,34994509,0.071000,Active Import Interval (kW),05-02-2023 18:30
10020162832,34994509,0.050000,Active Import Interval (kW),05-02-2023 18:00
10020162832,34994509,0.076000,Active Import Interval (kW),05-02-2023 17:30
10020162832,34994509,0.054000,Active Import Interval (kW),05-02-2023 17:00
10020162832,34994509,0.063000,Active Import Interval (kW),05-02-2023 16:30
10020162832,34994509,0.067000,Active Import Interval (kW),05-02-2023 16:00
10020162832,34994509,0.049000,Active Import Interval (kW),05-02-2023 15:30
10020162832,34994509,0.081000,Active Import Interval (kW),05-02-2023 15:00
10020162832,34994509,0.048000,Active Import Interval (kW),05-02-2023 14:30
10020162832,34994509,0.070000,Active Import Interval (kW),05-02-2023 14:00
10020162832,34994509,0.061000,Active Import Interval (kW),05-02-2023 13:30
10020162832,34994509,0.058000,Active Import Interval (kW),05-02-2023 13:00
10020162832,34994509,0.073000,Active Import Interval (kW),05-02-2023 12:30
10020162832,34994509,0.050000,Active Import Interval (kW),05-02-2023 12:00
10020162832,34994509,0.077000,Active Import Interval (kW),05-02-2023 11:30
10020162832,34994509,0.105000,Active Import Interval (kW),05-02-2023 11:00
10020162832,34994509,0.213000,Active Import Interval (kW),05-02-2023 10:30
10020162832,34994509,0.221000,Active Import Interval (kW),05-02-2023 10:00
10020162832,34994509,0.216000,Active Import Interval (kW),05-02-2023 09:30
10020162832,34994509,0.219000,Active Import Interval (kW),05-02-2023 09:00
10020162832,34994509,0.220000,Active Import Interval (kW),05-02-2023 08:30
10020162832,34994509,0.221000,Active Import Interval (kW),05-02-2023 08:00
10020162832,34994509,0.204000,Active Import Interval (kW),05-02-2023 07:30
10020162832,34994509,0.232000,Active Import Interval (kW),05-02-2023 07:00
10020162832,34994509,0.218000,Active Import Interval (kW),05-02-2023 06:30
10020162832,34994509,0.210000,Active Import Interval (kW),05-02-2023 06:00
10020162832,34994509,0.233000,Active Import Interval (kW),05-02-2023 05:30
10020162832,34994509,0.220000,Active Import Interval (kW),05-02-2023 05:00
10020162832,34994509,0.212000,Active Import Interval (kW),05-02-2023 04:30
10020162832,34994509,0.237000,Active Import Interval (kW),05-02-2023 04:00
10020162832,34994509,0.225000,Active Import Interval (kW),05-02-2023 03:30
10020162832,34994509,0.220000,Active Import Interval (kW),05-02-2023 03:00
10020162832,34994509,0.234000,Active Import Interval (kW),05-02-2023 02:30
10020162832,34994509,0.228000,Active Import Interval (kW),05-02-2023 02:00
10020162832,34994509,0.236000,Active Import Interval (kW),05-02-2023 01:30
10020162832,34994509,0.212000,Active Import Interval (kW),05-02-2023 01:00
10020162832,34994509,0.047000,Active Import Interval (kW),05-02-2023 00:30
10020162832,34994509,0.068000,Active Import Interval (kW),05-02-2023 00:00
10020162832,34994509,0.061000,Active Import Interval (kW),04-02-2023 23:30
10020162832,34994509,0.050000,Active Import Interval (kW),04-02-2023 23:00
10020162832,34994509,0.076000,Active Import Interval (kW),04-02-2023 22:30
10020162832,34994509,0.053000,Active Import Interval (kW),04-02-2023 22:00
10020162832,34994509,0.061000,Active Import Interval (kW),04-02-2023 21:30
10020162832,34994509,0.069000,Active Import Interval (kW),04-02-2023 21:00
10020162832,34994509,0.050000,Active Import Interval (kW),04-02-2023 20:30
10020162832,34994509,0.074000,Active Import Interval (kW),04-02-2023 20:00
10020162832,34994509,0.056000,Active Import Interval (kW),04-02-2023 19:30
10020162832,34994509,0.060000,Active Import Interval (kW),04-02-2023 19:00
10020162832,34994509,0.071000,Active Import Interval (kW),04-02-2023 18:30
10020162832,34994509,0.050000,Active Import Interval (kW),04-02-2023 18:00
10020162832,34994509,0.075000,Active Import Interval (kW),04-02-2023 17:30
10020162832,34994509,0.055000,Active Import Interval (kW),04-02-2023 17:00
10020162832,34994509,0.062000,Active Import Interval (kW),04-02-2023 16:30
10020162832,34994509,0.070000,Active Import Interval (kW),04-02-2023 16:00
10020162832,34994509,0.055000,Active Import Interval (kW),04-02-2023 15:30
10020162832,34994509,0.084000,Active Import Interval (kW),04-02-2023 15:00
10020162832,34994509,0.056000,Active Import Interval (kW),04-02-2023 14:30
10020162832,34994509,0.173000,Active Import Interval (kW),04-02-2023 14:00
10020162832,34994509,0.821000,Active Import Interval (kW),04-02-2023 13:30
10020162832,34994509,1.050000,Active Import Interval (kW),04-02-2023 13:00
10020162832,34994509,1.265000,Active Import Interval (kW),04-02-2023 12:30
10020162832,34994509,0.756000,Active Import Interval (kW),04-02-2023 12:00
10020162832,34994509,2.271000,Active Import Interval (kW),04-02-2023 11:30
10020162832,34994509,2.148000,Active Import Interval (kW),04-02-2023 11:00
10020162832,34994509,0.651000,Active Import Interval (kW),04-02-2023 10:30
10020162832,34994509,0.146000,Active Import Interval (kW),04-02-2023 10:00
10020162832,34994509,0.807000,Active Import Interval (kW),04-02-2023 09:30
10020162832,34994509,0.663000,Active Import Interval (kW),04-02-2023 09:00
10020162832,34994509,0.109000,Active Import Interval (kW),04-02-2023 08:30
10020162832,34994509,0.057000,Active Import Interval (kW),04-02-2023 08:00
10020162832,34994509,0.074000,Active Import Interval (kW),04-02-2023 07:30
10020162832,34994509,0.072000,Active Import Interval (kW),04-02-2023 07:00
10020162832,34994509,0.058000,Active Import Interval (kW),04-02-2023 06:30
10020162832,34994509,0.086000,Active Import Interval (kW),04-02-2023 06:00
10020162832,34994509,0.064000,Active Import Interval (kW),04-02-2023 05:30
10020162832,34994509,0.072000,Active Import Interval (kW),04-02-2023 05:00
10020162832,34994509,0.075000,Active Import Interval (kW),04-02-2023 04:30
10020162832,34994509,0.128000,Active Import Interval (kW),04-02-2023 04:00
10020162832,34994509,0.092000,Active Import Interval (kW),04-02-2023 03:30
10020162832,34994509,0.059000,Active Import Interval (kW),04-02-2023 03:00
10020162832,34994509,0.078000,Active Import Interval (kW),04-02-2023 02:30
10020162832,34994509,0.074000,Active Import Interval (kW),04-02-2023 02:00
10020162832,34994509,0.064000,Active Import Interval (kW),04-02-2023 01:30
10020162832,34994509,0.089000,Active Import Interval (kW),04-02-2023 01:00
10020162832,34994509,0.065000,Active Import Interval (kW),04-02-2023 00:30
10020162832,34994509,0.238000,Active Import Interval (kW),04-02-2023 00:00
10020162832,34994509,0.331000,Active Import Interval (kW),03-02-2023 23:30
10020162832,34994509,0.342000,Active Import Interval (kW),03-02-2023 23:00
10020162832,34994509,0.337000,Active Import Interval (kW),03-02-2023 22:30
10020162832,34994509,0.340000,Active Import Interval (kW),03-02-2023 22:00
10020162832,34994509,0.381000,Active Import Interval (kW),03-02-2023 21:30
10020162832,34994509,0.508000,Active Import Interval (kW),03-02-2023 21:00
10020162832,34994509,0.663000,Active Import Interval (kW),03-02-2023 20:30
10020162832,34994509,0.614000,Active Import Interval (kW),03-02-2023 20:00
10020162832,34994509,0.717000,Active Import Interval (kW),03-02-2023 19:30
10020162832,34994509,1.315000,Active Import Interval (kW),03-02-2023 19:00
10020162832,34994509,0.418000,Active Import Interval (kW),03-02-2023 18:30
10020162832,34994509,0.510000,Active Import Interval (kW),03-02-2023 18:00
10020162832,34994509,0.113000,Active Import Interval (kW),03-02-2023 17:30
10020162832,34994509,0.179000,Active Import Interval (kW),03-02-2023 17:00
10020162832,34994509,0.214000,Active Import Interval (kW),03-02-2023 16:30
10020162832,34994509,0.192000,Active Import Interval (kW),03-02-2023 16:00
10020162832,34994509,0.206000,Active Import Interval (kW),03-02-2023 15:30
10020162832,34994509,0.293000,Active Import Interval (kW),03-02-2023 15:00
10020162832,34994509,0.317000,Active Import Interval (kW),03-02-2023 14:30
10020162832,34994509,0.904000,Active Import Interval (kW),03-02-2023 14:00
10020162832,34994509,0.364000,Active Import Interval (kW),03-02-2023 13:30
10020162832,34994509,0.346000,Active Import Interval (kW),03-02-2023 13:00
10020162832,34994509,0.393000,Active Import Interval (kW),03-02-2023 12:30
10020162832,34994509,0.673000,Active Import Interval (kW),03-02-2023 12:00
10020162832,34994509,0.486000,Active Import Interval (kW),03-02-2023 11:30
10020162832,34994509,0.523000,Active Import Interval (kW),03-02-2023 11:00
10020162832,34994509,1.938000,Active Import Interval (kW),03-02-2023 10:30
10020162832,34994509,1.270000,Active Import Interval (kW),03-02-2023 10:00
10020162832,34994509,0.836000,Active Import Interval (kW),03-02-2023 09:30
10020162832,34994509,0.746000,Active Import Interval (kW),03-02-2023 09:00
10020162832,34994509,0.602000,Active Import Interval (kW),03-02-2023 08:30
10020162832,34994509,0.114000,Active Import Interval (kW),03-02-2023 08:00
10020162832,34994509,0.117000,Active Import Interval (kW),03-02-2023 07:30
10020162832,34994509,0.127000,Active Import Interval (kW),03-02-2023 07:00
10020162832,34994509,0.129000,Active Import Interval (kW),03-02-2023 06:30
10020162832,34994509,0.135000,Active Import Interval (kW),03-02-2023 06:00
10020162832,34994509,0.113000,Active Import Interval (kW),03-02-2023 05:30
10020162832,34994509,0.122000,Active Import Interval (kW),03-02-2023 05:00
10020162832,34994509,0.133000,Active Import Interval (kW),03-02-2023 04:30
10020162832,34994509,0.113000,Active Import Interval (kW),03-02-2023 04:00
10020162832,34994509,0.127000,Active Import Interval (kW),03-02-2023 03:30
10020162832,34994509,0.146000,Active Import Interval (kW),03-02-2023 03:00
10020162832,34994509,0.113000,Active Import Interval (kW),03-02-2023 02:30
10020162832,34994509,0.139000,Active Import Interval (kW),03-02-2023 02:00
10020162832,34994509,0.131000,Active Import Interval (kW),03-02-2023 01:30
10020162832,34994509,0.141000,Active Import Interval (kW),03-02-2023 01:00
10020162832,34994509,0.220000,Active Import Interval (kW),03-02-2023 00:30
10020162832,34994509,0.175000,Active Import Interval (kW),03-02-2023 00:00
10020162832,34994509,0.225000,Active Import Interval (kW),02-02-2023 23:30
10020162832,34994509,0.218000,Active Import Interval (kW),02-02-2023 23:00
10020162832,34994509,0.196000,Active Import Interval (kW),02-02-2023 22:30
10020162832,34994509,0.227000,Active Import Interval (kW),02-02-2023 22:00
10020162832,34994509,0.410000,Active Import Interval (kW),02-02-2023 21:30
10020162832,34994509,0.848000,Active Import Interval (kW),02-02-2023 21:00
10020162832,34994509,1.215000,Active Import Interval (kW),02-02-2023 20:30
10020162832,34994509,1.137000,Active Import Interval (kW),02-02-2023 20:00
10020162832,34994509,0.687000,Active Import Interval (kW),02-02-2023 19:30
10020162832,34994509,1.079000,Active Import Interval (kW),02-02-2023 19:00
10020162832,34994509,1.649000,Active Import Interval (kW),02-02-2023 18:30
10020162832,34994509,0.399000,Active Import Interval (kW),02-02-2023 18:00
10020162832,34994509,0.261000,Active Import Interval (kW),02-02-2023 17:30
10020162832,34994509,0.177000,Active Import Interval (kW),02-02-2023 17:00
10020162832,34994509,0.240000,Active Import Interval (kW),02-02-2023 16:30
10020162832,34994509,0.058000,Active Import Interval (kW),02-02-2023 16:00
10020162832,34994509,0.081000,Active Import Interval (kW),02-02-2023 15:30
10020162832,34994509,0.065000,Active Import Interval (kW),02-02-2023 15:00
10020162832,34994509,0.063000,Active Import Interval (kW),02-02-2023 14:30
10020162832,34994509,0.082000,Active Import Interval (kW),02-02-2023 14:00
10020162832,34994509,0.065000,Active Import Interval (kW),02-02-2023 13:30
10020162832,34994509,0.070000,Active Import Interval (kW),02-02-2023 13:00
10020162832,34994509,0.142000,Active Import Interval (kW),02-02-2023 12:30
10020162832,34994509,0.113000,Active Import Interval (kW),02-02-2023 12:00
10020162832,34994509,0.127000,Active Import Interval (kW),02-02-2023 11:30
10020162832,34994509,0.178000,Active Import Interval (kW),02-02-2023 11:00
10020162832,34994509,0.516000,Active Import Interval (kW),02-02-2023 10:30
10020162832,34994509,0.616000,Active Import Interval (kW),02-02-2023 10:00
10020162832,34994509,0.538000,Active Import Interval (kW),02-02-2023 09:30
10020162832,34994509,0.624000,Active Import Interval (kW),02-02-2023 09:00
10020162832,34994509,0.629000,Active Import Interval (kW),02-02-2023 08:30
10020162832,34994509,2.057000,Active Import Interval (kW),02-02-2023 08:00
10020162832,34994509,0.199000,Active Import Interval (kW),02-02-2023 07:30
10020162832,34994509,0.079000,Active Import Interval (kW),02-02-2023 07:00
10020162832,34994509,0.068000,Active Import Interval (kW),02-02-2023 06:30
10020162832,34994509,0.068000,Active Import Interval (kW),02-02-2023 06:00
10020162832,34994509,0.067000,Active Import Interval (kW),02-02-2023 05:30
10020162832,34994509,0.054000,Active Import Interval (kW),02-02-2023 05:00
10020162832,34994509,0.082000,Active Import Interval (kW),02-02-2023 04:30
10020162832,34994509,0.057000,Active Import Interval (kW),02-02-2023 04:00
10020162832,34994509,0.089000,Active Import Interval (kW),02-02-2023 03:30
10020162832,34994509,0.169000,Active Import Interval (kW),02-02-2023 03:00
10020162832,34994509,0.152000,Active Import Interval (kW),02-02-2023 02:30
10020162832,34994509,0.133000,Active Import Interval (kW),02-02-2023 02:00
10020162832,34994509,0.071000,Active Import Interval (kW),02-02-2023 01:30
10020162832,34994509,0.053000,Active Import Interval (kW),02-02-2023 01:00
10020162832,34994509,0.084000,Active Import Interval (kW),02-02-2023 00:30
10020162832,34994509,0.055000,Active Import Interval (kW),02-02-2023 00:00
10020162832,34994509,1.455000,Active Import Interval (kW),01-02-2023 23:30
10020162832,34994509,0.670000,Active Import Interval (kW),01-02-2023 23:00
10020162832,34994509,0.337000,Active Import Interval (kW),01-02-2023 22:30
10020162832,34994509,0.341000,Active Import Interval (kW),01-02-2023 22:00
10020162832,34994509,0.334000,Active Import Interval (kW),01-02-2023 21:30
10020162832,34994509,0.604000,Active Import Interval (kW),01-02-2023 21:00
10020162832,34994509,0.383000,Active Import Interval (kW),01-02-2023 20:30
10020162832,34994509,0.464000,Active Import Interval (kW),01-02-2023 20:00
10020162832,34994509,0.422000,Active Import Interval (kW),01-02-2023 19:30
10020162832,34994509,0.438000,Active Import Interval (kW),01-02-2023 19:00
10020162832,34994509,0.973000,Active Import Interval (kW),01-02-2023 18:30
10020162832,34994509,0.602000,Active Import Interval (kW),01-02-2023 18:00
10020162832,34994509,0.466000,Active Import Interval (kW),01-02-2023 17:30
10020162832,34994509,0.275000,Active Import Interval (kW),01-02-2023 17:00
10020162832,34994509,0.286000,Active Import Interval (kW),01-02-2023 16:30
10020162832,34994509,0.504000,Active Import Interval (kW),01-02-2023 16:00
10020162832,34994509,0.238000,Active Import Interval (kW),01-02-2023 15:30
10020162832,34994509,0.134000,Active Import Interval (kW),01-02-2023 15:00
10020162832,34994509,0.151000,Active Import Interval (kW),01-02-2023 14:30
10020162832,34994509,0.128000,Active Import Interval (kW),01-02-2023 14:00
10020162832,34994509,0.237000,Active Import Interval (kW),01-02-2023 13:30
10020162832,34994509,0.260000,Active Import Interval (kW),01-02-2023 13:00
10020162832,34994509,0.750000,Active Import Interval (kW),01-02-2023 12:30
10020162832,34994509,2.252000,Active Import Interval (kW),01-02-2023 12:00
10020162832,34994509,2.282000,Active Import Interval (kW),01-02-2023 11:30
10020162832,34994509,2.271000,Active Import Interval (kW),01-02-2023 11:00
10020162832,34994509,2.314000,Active Import Interval (kW),01-02-2023 10:30
10020162832,34994509,2.120000,Active Import Interval (kW),01-02-2023 10:00
10020162832,34994509,0.615000,Active Import Interval (kW),01-02-2023 09:30
10020162832,34994509,0.878000,Active Import Interval (kW),01-02-2023 09:00
10020162832,34994509,0.644000,Active Import Interval (kW),01-02-2023 08:30
10020162832,34994509,0.496000,Active Import Interval (kW),01-02-2023 08:00
10020162832,34994509,0.074000,Active Import Interval (kW),01-02-2023 07:30
10020162832,34994509,0.130000,Active Import Interval (kW),01-02-2023 07:00
10020162832,34994509,0.126000,Active Import Interval (kW),01-02-2023 06:30
10020162832,34994509,0.067000,Active Import Interval (kW),01-02-2023 06:00
10020162832,34994509,0.084000,Active Import Interval (kW),01-02-2023 05:30
10020162832,34994509,0.055000,Active Import Interval (kW),01-02-2023 05:00
10020162832,34994509,0.072000,Active Import Interval (kW),01-02-2023 04:30
10020162832,34994509,0.066000,Active Import Interval (kW),01-02-2023 04:00
10020162832,34994509,0.062000,Active Import Interval (kW),01-02-2023 03:30
10020162832,34994509,0.084000,Active Import Interval (kW),01-02-2023 03:00
10020162832,34994509,0.054000,Active Import Interval (kW),01-02-2023 02:30
10020162832,34994509,0.082000,Active Import Interval (kW),01-02-2023 02:00
10020162832,34994509,0.058000,Active Import Interval (kW),01-02-2023 01:30
10020162832,34994509,0.072000,Active Import Interval (kW),01-02-2023 01:00
10020162832,34994509,0.072000,Active Import Interval (kW),01-02-2023 00:30
10020162832,34994509,0.074000,Active Import Interval (kW),01-02-2023 00:00
10020162832,34994509,1.621000,Active Import Interval (kW),31-01-2023 23:30
10020162832,34994509,0.753000,Active Import Interval (kW),31-01-2023 23:00
10020162832,34994509,0.271000,Active Import Interval (kW),31-01-2023 22:30
10020162832,34994509,0.318000,Active Import Interval (kW),31-01-2023 22:00
10020162832,34994509,0.327000,Active Import Interval (kW),31-01-2023 21:30
10020162832,34994509,0.644000,Active Import Interval (kW),31-01-2023 21:00
10020162832,34994509,0.477000,Active Import Interval (kW),31-01-2023 20:30
10020162832,34994509,0.708000,Active Import Interval (kW),31-01-2023 20:00
10020162832,34994509,0.939000,Active Import Interval (kW),31-01-2023 19:30
10020162832,34994509,0.549000,Active Import Interval (kW),31-01-2023 19:00
10020162832,34994509,0.499000,Active Import Interval (kW),31-01-2023 18:30
10020162832,34994509,0.635000,Active Import Interval (kW),31-01-2023 18:00
10020162832,34994509,0.773000,Active Import Interval (kW),31-01-2023 17:30
10020162832,34994509,0.142000,Active Import Interval (kW),31-01-2023 17:00
10020162832,34994509,0.315000,Active Import Interval (kW),31-01-2023 16:30
10020162832,34994509,0.347000,Active Import Interval (kW),31-01-2023 16:00
10020162832,34994509,0.238000,Active Import Interval (kW),31-01-2023 15:30
10020162832,34994509,0.176000,Active Import Interval (kW),31-01-2023 15:00
10020162832,34994509,0.303000,Active Import Interval (kW),31-01-2023 14:30
10020162832,34994509,0.256000,Active Import Interval (kW),31-01-2023 14:00
10020162832,34994509,0.137000,Active Import Interval (kW),31-01-2023 13:30
10020162832,34994509,0.217000,Active Import Interval (kW),31-01-2023 13:00
10020162832,34994509,0.662000,Active Import Interval (kW),31-01-2023 12:30
10020162832,34994509,0.920000,Active Import Interval (kW),31-01-2023 12:00
10020162832,34994509,2.271000,Active Import Interval (kW),31-01-2023 11:30
10020162832,34994509,2.309000,Active Import Interval (kW),31-01-2023 11:00
10020162832,34994509,1.858000,Active Import Interval (kW),31-01-2023 10:30
10020162832,34994509,0.750000,Active Import Interval (kW),31-01-2023 10:00
10020162832,34994509,0.557000,Active Import Interval (kW),31-01-2023 09:30
10020162832,34994509,0.655000,Active Import Interval (kW),31-01-2023 09:00
10020162832,34994509,0.356000,Active Import Interval (kW),31-01-2023 08:30
10020162832,34994509,0.054000,Active Import Interval (kW),31-01-2023 08:00
10020162832,34994509,0.079000,Active Import Interval (kW),31-01-2023 07:30
10020162832,34994509,0.066000,Active Import Interval (kW),31-01-2023 07:00
10020162832,34994509,0.070000,Active Import Interval (kW),31-01-2023 06:30
10020162832,34994509,0.067000,Active Import Interval (kW),31-01-2023 06:00
10020162832,34994509,0.052000,Active Import Interval (kW),31-01-2023 05:30
10020162832,34994509,0.081000,Active Import Interval (kW),31-01-2023 05:00
10020162832,34994509,0.054000,Active Import Interval (kW),31-01-2023 04:30
10020162832,34994509,0.067000,Active Import Interval (kW),31-01-2023 04:00
10020162832,34994509,0.068000,Active Import Interval (kW),31-01-2023 03:30
10020162832,34994509,0.053000,Active Import Interval (kW),31-01-2023 03:00
10020162832,34994509,0.083000,Active Import Interval (kW),31-01-2023 02:30
10020162832,34994509,0.053000,Active Import Interval (kW),31-01-2023 02:00
10020162832,34994509,0.077000,Active Import Interval (kW),31-01-2023 01:30
10020162832,34994509,0.077000,Active Import Interval (kW),31-01-2023 01:00
10020162832,34994509,0.139000,Active Import Interval (kW),31-01-2023 00:30
10020162832,34994509,0.369000,Active Import Interval (kW),31-01-2023 00:00
10020162832,34994509,0.293000,Active Import Interval (kW),30-01-2023 23:30
10020162832,34994509,0.720000,Active Import Interval (kW),30-01-2023 23:00
10020162832,34994509,1.717000,Active Import Interval (kW),30-01-2023 22:30
10020162832,34994509,0.462000,Active Import Interval (kW),30-01-2023 22:00
10020162832,34994509,0.543000,Active Import Interval (kW),30-01-2023 21:30
10020162832,34994509,0.654000,Active Import Interval (kW),30-01-2023 21:00
10020162832,34994509,0.551000,Active Import Interval (kW),30-01-2023 20:30
10020162832,34994509,0.798000,Active Import Interval (kW),30-01-2023 20:00
10020162832,34994509,1.120000,Active Import Interval (kW),30-01-2023 19:30
10020162832,34994509,2.385000,Active Import Interval (kW),30-01-2023 19:00
10020162832,34994509,1.221000,Active Import Interval (kW),30-01-2023 18:30
10020162832,34994509,0.567000,Active Import Interval (kW),30-01-2023 18:00
10020162832,34994509,0.689000,Active Import Interval (kW),30-01-2023 17:30
10020162832,34994509,0.297000,Active Import Interval (kW),30-01-2023 17:00
10020162832,34994509,0.304000,Active Import Interval (kW),30-01-2023 16:30
10020162832,34994509,0.292000,Active Import Interval (kW),30-01-2023 16:00
10020162832,34994509,0.360000,Active Import Interval (kW),30-01-2023 15:30
10020162832,34994509,0.518000,Active Import Interval (kW),30-01-2023 15:00
10020162832,34994509,0.606000,Active Import Interval (kW),30-01-2023 14:30
10020162832,34994509,0.144000,Active Import Interval (kW),30-01-2023 14:00
10020162832,34994509,0.128000,Active Import Interval (kW),30-01-2023 13:30
10020162832,34994509,0.153000,Active Import Interval (kW),30-01-2023 13:00
10020162832,34994509,0.113000,Active Import Interval (kW),30-01-2023 12:30
10020162832,34994509,0.957000,Active Import Interval (kW),30-01-2023 12:00
10020162832,34994509,1.027000,Active Import Interval (kW),30-01-2023 11:30
10020162832,34994509,0.499000,Active Import Interval (kW),30-01-2023 11:00
10020162832,34994509,0.572000,Active Import Interval (kW),30-01-2023 10:30
10020162832,34994509,0.585000,Active Import Interval (kW),30-01-2023 10:00
10020162832,34994509,0.587000,Active Import Interval (kW),30-01-2023 09:30
10020162832,34994509,0.427000,Active Import Interval (kW),30-01-2023 09:00
10020162832,34994509,0.477000,Active Import Interval (kW),30-01-2023 08:30
10020162832,34994509,0.056000,Active Import Interval (kW),30-01-2023 08:00
10020162832,34994509,0.073000,Active Import Interval (kW),30-01-2023 07:30
10020162832,34994509,0.067000,Active Import Interval (kW),30-01-2023 07:00
10020162832,34994509,0.056000,Active Import Interval (kW),30-01-2023 06:30
10020162832,34994509,0.083000,Active Import Interval (kW),30-01-2023 06:00
10020162832,34994509,0.059000,Active Import Interval (kW),30-01-2023 05:30
10020162832,34994509,0.103000,Active Import Interval (kW),30-01-2023 05:00
10020162832,34994509,0.120000,Active Import Interval (kW),30-01-2023 04:30
10020162832,34994509,0.058000,Active Import Interval (kW),30-01-2023 04:00
10020162832,34994509,0.091000,Active Import Interval (kW),30-01-2023 03:30
10020162832,34994509,0.071000,Active Import Interval (kW),30-01-2023 03:00
10020162832,34994509,0.108000,Active Import Interval (kW),30-01-2023 02:30
10020162832,34994509,0.149000,Active Import Interval (kW),30-01-2023 02:00
10020162832,34994509,0.120000,Active Import Interval (kW),30-01-2023 01:30
10020162832,34994509,0.170000,Active Import Interval (kW),30-01-2023 01:00
10020162832,34994509,0.355000,Active Import Interval (kW),30-01-2023 00:30
10020162832,34994509,0.413000,Active Import Interval (kW),30-01-2023 00:00
10020162832,34994509,0.450000,Active Import Interval (kW),29-01-2023 23:30
10020162832,34994509,0.464000,Active Import Interval (kW),29-01-2023 23:00
10020162832,34994509,0.542000,Active Import Interval (kW),29-01-2023 22:30
10020162832,34994509,0.574000,Active Import Interval (kW),29-01-2023 22:00
10020162832,34994509,0.550000,Active Import Interval (kW),29-01-2023 21:30
10020162832,34994509,0.584000,Active Import Interval (kW),29-01-2023 21:00
10020162832,34994509,0.733000,Active Import Interval (kW),29-01-2023 20:30
10020162832,34994509,0.596000,Active Import Interval (kW),29-01-2023 20:00
10020162832,34994509,0.647000,Active Import Interval (kW),29-01-2023 19:30
10020162832,34994509,1.370000,Active Import Interval (kW),29-01-2023 19:00
10020162832,34994509,1.621000,Active Import Interval (kW),29-01-2023 18:30
10020162832,34994509,1.618000,Active Import Interval (kW),29-01-2023 18:00
10020162832,34994509,2.632000,Active Import Interval (kW),29-01-2023 17:30
10020162832,34994509,1.101000,Active Import Interval (kW),29-01-2023 17:00
10020162832,34994509,0.379000,Active Import Interval (kW),29-01-2023 16:30
10020162832,34994509,0.237000,Active Import Interval (kW),29-01-2023 16:00
10020162832,34994509,0.281000,Active Import Interval (kW),29-01-2023 15:30
10020162832,34994509,0.499000,Active Import Interval (kW),29-01-2023 15:00
10020162832,34994509,1.264000,Active Import Interval (kW),29-01-2023 14:30
10020162832,34994509,1.567000,Active Import Interval (kW),29-01-2023 14:00
10020162832,34994509,1.725000,Active Import Interval (kW),29-01-2023 13:30
10020162832,34994509,1.912000,Active Import Interval (kW),29-01-2023 13:00
10020162832,34994509,3.278000,Active Import Interval (kW),29-01-2023 12:30
10020162832,34994509,2.529000,Active Import Interval (kW),29-01-2023 12:00
